Time,Robot_x1,Robot_y1,Robot_x2,Robot_y2,Robot_x3,Robot_y3,Robot_x4,Robot_y4
1.3501040935516357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3602383136749268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3701190948486328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3801603317260742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.390092134475708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4001102447509766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4100916385650635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4202253818511963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4301881790161133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4401295185089111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4501075744628906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4601614475250244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4701275825500488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4802064895629883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4901611804962158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5001258850097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5100939273834229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5202019214630127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5301239490509033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5401322841644287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5501086711883545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5602140426635742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5772631168365479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5877180099487305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5946333408355713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.600104808807373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6102442741394043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6201224327087402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.630126714706421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.640232801437378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6500637531280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6602370738983154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6701219081878662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6801111698150635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6900973320007324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7001211643218994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7102618217468262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7202963829040527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7302379608154297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7401180267333984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7501335144042969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7602388858795166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.770261526107788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7801213264465332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7901015281677246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8001184463500977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8102426528930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8201136589050293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8301050662994385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8401074409484863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8501992225646973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8601045608520508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8701024055480957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
