Time,"Edge(1, 2)","Edge(1, 3)","Edge(2, 3)"
10.639389038085938,0.8747396533642793,0.7001653646826591,-0.028959038237588164
10.683993101119995,0.8747396533642793,0.7001653646826591,-0.028959038237588164
10.73938512802124,0.87472075709968,0.6999945883938503,-0.028783225018395697
10.78873610496521,0.8746674444877622,0.700028046321636,-0.02894404973531195
10.84322214126587,0.8747654208102709,0.7000056271044892,-0.029120139206666895
10.896918058395386,0.8745621339773644,0.6999760983550081,-0.02870960425016733
10.950976133346558,0.8746017904547365,0.7000763782390111,-0.029040428723092315
10.994072914123535,0.8746743582625398,0.700026460922202,-0.02887772808973521
11.045891046524048,0.8748272850082301,0.7001334273949769,-0.02880905987788296
11.092788934707642,0.874654330384786,0.6999707112153994,-0.02895235673430463
11.145110130310059,0.8746811889143566,0.700180642736828,-0.028765681583478475
11.196265935897827,0.874912982181727,0.7000410979007012,-0.028675801755194463
11.242792129516602,0.8746639406792323,0.6999941202950237,-0.028866059474047745
11.293735980987549,0.8744707150595517,0.7000081432569156,-0.028763770537276745
11.345032930374146,0.8743645314510009,0.7000164682016075,-0.028890904920108706
11.38782000541687,0.8746758761616298,0.7000568210102169,-0.0289195118919805
11.440393924713135,0.8748258971876408,0.6999465876173676,-0.028788033723378348
11.500884056091309,0.8744977018818705,0.7000040381724686,-0.028922761707272038
11.55582308769226,0.8745540090620367,0.6999777873461299,-0.02876620205766134
11.600146055221558,0.8748076816635635,0.6999849741205404,-0.02864453428301994
11.64989709854126,0.8745680575492805,0.6999761211735662,-0.028958765622680183
11.705356121063232,0.8749418052143467,0.6999467374882236,-0.028682940814478197
11.75625991821289,0.8749108827253702,0.6999843295458388,-0.02874817506721916
11.812948942184448,0.8749520639107855,0.700021192348814,-0.02865607178695706
11.857919931411743,0.8745973097047313,0.6998687770808845,-0.029023070800220818
11.91115403175354,0.8747630151196237,0.6999669306699317,-0.028651493246585336
11.96484899520874,0.874754411258029,0.6999179146626868,-0.028895996839304328
12.012547016143799,0.874798186377499,0.6999704953380674,-0.02882013669939454
12.06213092803955,0.8746614233874705,0.7000311775191561,-0.02883100047744591
12.10729694366455,0.8748900907339849,0.6998462823059164,-0.028839111657206207
12.156235933303833,0.8748846941736195,0.7000278785552903,-0.02873450756846685
12.197783946990967,0.8743234670639013,0.6999093616822494,-0.028924073294575692
12.256619930267334,0.8746593467829606,0.7000312908571045,-0.029323932872399983
12.314109086990356,0.8747612275260861,0.7001191084015945,-0.02864929064519961
12.36307406425476,0.8743081422491725,0.6999780656372754,-0.029055453702190093
12.413954973220825,0.8748203736960356,0.70001244038897,-0.028679626708713712
12.463767051696777,0.8749374207993244,0.6999833082286551,-0.028726189757625864
12.515376091003418,0.8745230413235558,0.7000319360402452,-0.02864661659848844
12.560681104660034,0.8745547671015443,0.7001103852920814,-0.029004561421116293
12.613676071166992,0.8747073597749764,0.699984708994722,-0.028967448925812267
12.670300006866455,0.8748011968612492,0.7001349652050042,-0.02861711264902045
12.723264932632446,0.8747542409152094,0.7000445037691216,-0.02879416200342888
12.772162914276123,0.874854594436177,0.6999500066701083,-0.028786882049319118
12.82368803024292,0.8745733956763182,0.7000949637717215,-0.029025826145195666
12.869359970092773,0.8747217329332688,0.7000188169618473,-0.0288750988906874
12.920429944992065,0.8750313206148674,0.6980678122096282,-0.029257083814164808
12.973212003707886,0.8747560998364081,0.6771012603124607,-0.030626248617926954
13.021379947662354,0.8745489657910546,0.6509557541084214,-0.031715167514644094
13.075637102127075,0.8747372716835673,0.5942549657244607,-0.03544105004659226
13.119313955307007,0.8748746787877926,0.5493884120806356,-0.03976746791467445
13.166440963745117,0.874924175620718,0.4787249254390651,-0.05045825979794483
13.22531008720398,0.8746083672733038,0.40785422362529444,-0.06502064014325715
13.271886110305786,0.8745083234401045,0.3609147109912858,-0.0781600718329547
13.324509143829346,0.8745865277960188,0.31444829018112297,-0.095456717535781
13.381417989730835,0.874821416482918,0.2505254545884861,-0.12507419983909784
13.433609008789062,0.8746442440391506,0.2143743592795564,-0.1478940076965931
13.477726936340332,0.8749489795257301,0.20987570830822033,-0.1569829403043541
13.535550117492676,0.8743564829228467,0.21469753514727774,-0.16290850042411886
13.585612058639526,0.8736946489818753,0.21505589895973887,-0.16202336537256334
13.639384031295776,0.8729943536080365,0.21255323123120506,-0.16160545315634334
13.682724952697754,0.8727173781525908,0.21047101701279547,-0.16164435461533433
13.738122940063477,0.8712062979275341,0.19781710920870155,-0.16661409236682978
13.786771059036255,0.8703776925706332,0.18774102885463084,-0.17265798455573256
13.839115142822266,0.8694987352951962,0.18094983762552386,-0.17731104801918685
13.891195058822632,0.8713730963569011,0.17157351122157305,-0.18368003408501377
13.942559003829956,0.8681512694763038,0.16888775605719553,-0.1847716913928581
13.983371019363403,0.8666577835679052,0.15804177422858579,-0.19011535944503066
14.040525913238525,0.8659981058442388,0.15359697081749135,-0.1926880028761393
14.09264612197876,0.8657403262552392,0.14941774467357027,-0.1953657288686239
14.137001037597656,0.8658411115274074,0.14718978205488442,-0.19719423608813402
14.187834978103638,0.8661532493863824,0.14366875322803874,-0.20063830670082572
14.237118005752563,0.8657062359161496,0.14233413571096065,-0.2020970061466163
14.292484998703003,0.8655822215349467,0.1416763362230271,-0.20381741854701563
14.336664915084839,0.865011548294516,0.1404293606118785,-0.20602099077649516
14.391077041625977,0.8644514933343337,0.14227060244502732,-0.20842288076955873
14.435888051986694,0.8631049457815072,0.14320138726117482,-0.20943416767772716
14.482731103897095,0.8628178819073791,0.14171921468167592,-0.2107186984239937
14.541078090667725,0.8607541794745281,0.14313058305415316,-0.21325643579726083
14.585788011550903,0.8616366610107116,0.14179542973065162,-0.21603371103763047
14.635247945785522,0.8613864186939313,0.14056917364427202,-0.21812825110433787
14.687335968017578,0.8602128650097598,0.13691383758869025,-0.21812825110433787
14.737447023391724,0.8603189549663572,0.1372311568560205,-0.2239970924036241
14.789931058883667,0.8604984834380005,0.13303184450887673,-0.2266653787506483
14.849419116973877,0.858904019557122,0.1306102947811989,-0.23076487316372019
14.899572134017944,0.8588260665350709,0.13241034099366567,-0.23269634353329627
14.962539911270142,0.8577225898593768,0.1320774132226632,-0.2358841216701899
15.003421068191528,0.8570437150237438,0.13238002873979493,-0.23780635559389696
15.057580947875977,0.8564800351688266,0.13148354637198167,-0.24004940770886396
15.119066953659058,0.8565057701834822,0.12966816044533824,-0.24288309347628756
15.169457912445068,0.8563983257510417,0.1281589039072839,-0.24506531296205658
15.21750807762146,0.8565178091261161,0.1277915431254808,-0.24642887833117255
15.27467393875122,0.8563705009165348,0.12810437837331534,-0.24811579602709566
15.32985806465149,0.8547714844609731,0.12832740291427047,-0.24912201573121617
15.379900932312012,0.852830199135018,0.12784402836079733,-0.24986768157823525
15.435413122177124,0.8519410192565506,0.12784826899076096,-0.25080491191760146
15.485858917236328,0.8520859418076545,0.12710661197163908,-0.2515064076854463
15.540616035461426,0.8519760037724544,0.1269898663418345,-0.2524518255042838
15.598658084869385,0.8521956723088571,0.12655217246507844,-0.2537717665474677
15.646714925765991,0.8518570114065955,0.12629206540878646,-0.2536096228447713
15.692420959472656,0.8519588615117335,0.1264121662685178,-0.25391379119590596
15.757163047790527,0.8520415167037423,0.12611132585900253,-0.25555404840958706
15.808304071426392,0.8519808860957336,0.1255016667873241,-0.25741900440276044
15.858237028121948,0.8520225137450779,0.12514221598032726,-0.25849494799765926
15.90861201286316,0.8517411430419166,0.12457631849420081,-0.25961749170715587
15.958859920501709,0.851214704086217,0.12450947693120695,-0.26036748143588584
16.006554126739502,0.8511195124240147,0.12563907000542995,-0.2612857050123343
16.055432081222534,0.8510855423297181,0.12632328988379804,-0.2621759915246793
16.117823123931885,0.8512479405830449,0.12776225563818033,-0.2626494569569453
16.161922931671143,0.8509106930522794,0.12792876174430567,-0.2634260457209723
16.216897010803223,0.851152134765397,0.1280228330460118,-0.2642951558850042
16.267108917236328,0.8510899012684041,0.1267987277561784,-0.26564874847665054
16.311341047286987,0.8509830664952462,0.12555531492759076,-0.26631298696959815
16.362941026687622,0.8511648061937986,0.1252454558460412,-0.2672007282539015
16.41411304473877,0.8508392337654158,0.12417320369169715,-0.26824363363365666
16.459907054901123,0.850234048261189,0.12349302805217421,-0.26941158767209705
16.513323068618774,0.8496368642181833,0.12292427727267152,-0.2705153774052347
16.559189081192017,0.8493721709216397,0.12260306085960515,-0.2712266193932149
16.61384105682373,0.8496829084278508,0.12184700253650571,-0.2717810560590097
16.66647505760193,0.8496556694766619,0.12165034682422138,-0.27215935068078156
16.717132091522217,0.8496203599203991,0.12464934213560075,-0.2753567047968768
16.770854949951172,0.8493364918968149,0.13461641914769995,-0.2838711617873919
16.82096791267395,0.8496535847796491,0.13968431320320795,-0.28512034979222367
16.87083101272583,0.8491351099656246,0.14672864296665034,-0.2843282174026669
16.925194025039673,0.8488067460298778,0.15123288611516905,-0.28385607091905474
16.9781551361084,0.848609736829925,0.155093829407422,-0.2826943009734566
17.028402090072632,0.8481881258681487,0.1544415738269589,-0.2816601172318314
17.087832927703857,0.8480337054226639,0.1511276503139487,-0.28154325421290727
17.139380931854248,0.847799166562285,0.14811312387940312,-0.28167748350456057
17.18364191055298,0.8476066315767423,0.14547597170609783,-0.28265438062759873
17.23712706565857,0.8480932692366192,0.14460513051682566,-0.2832381361510832
17.286386013031006,0.8485467524748367,0.14165176761482656,-0.28387219233254024
17.344074010849,0.8476491203433325,0.1536933181453699,-0.28611704720390696
17.388983964920044,0.8474053164961526,0.18489669444673495,-0.28581595637060087
17.442641973495483,0.8471014906697212,0.21170157054202265,-0.2813442788472975
17.488593101501465,0.8467535282080028,0.2911274889127238,-0.2654837749306571
17.54024600982666,0.8467291706461495,0.3377626269924343,-0.2571830755389888
17.593809127807617,0.8462390404313329,0.40383730923848415,-0.2444649240661354
17.641021013259888,0.845696567758587,0.4461022839829629,-0.23402581879388107
17.690495014190674,0.8450536607665338,0.5055571475348921,-0.2156568092429758
17.73522114753723,0.8443819826410985,0.5430994279146628,-0.20160152709168733
17.78848099708557,0.843368144134832,0.5912546130143386,-0.18330956892485784
17.846590995788574,0.8409084707632388,0.6347875656819701,-0.17243706390548974
17.90876603126526,0.8395815555188364,0.6676550559526386,-0.16598818004948068
17.952522039413452,0.8419237542771767,0.6855921551372701,-0.16050134728213816
18.002114057540894,0.8418282682221863,0.6946530061370493,-0.15466729578154226
18.052953004837036,0.8381851146967518,0.6981524659375313,-0.148071329348892
18.10210108757019,0.8383847248898337,0.6965166315271238,-0.1465954064334083
18.15048313140869,0.8367180646454984,0.6927799572637527,-0.14482060814598885
18.192893981933594,0.8368310105530545,0.6898801215892194,-0.143959955822909
18.241440057754517,0.8380863641660135,0.6871420778410655,-0.14364099647551765
18.298124074935913,0.8381479795490683,0.6832251233946214,-0.14373496877479575
18.34256601333618,0.8372018626834734,0.6810332735178677,-0.14429843031590073
18.391932010650635,0.8369302106805578,0.6790843241258788,-0.14427505116876427
18.436238050460815,0.8380971034394356,0.6792249601171017,-0.14360017370362188
18.48008704185486,0.8369142849171987,0.6780787545102838,-0.14279718746783754
18.529709100723267,0.8373102948536568,0.6786573352052252,-0.14184454307628291
18.57339596748352,0.838319092996378,0.678221400373308,-0.1417818027961233
18.624001026153564,0.8388434429815408,0.676554661547033,-0.1410039316748395
18.665765047073364,0.8381203610369474,0.6779140833802442,-0.1406715190851866
18.718512058258057,0.8369326971218121,0.6785824690767506,-0.13825908693911249
18.773592948913574,0.8380563557172027,0.6803152598758322,-0.13717593334615596
18.816587924957275,0.8382050320840451,0.6810824788513183,-0.13575833321649133
18.870474100112915,0.8413462089004933,0.6831332416731397,-0.1334827905665299
18.91964101791382,0.8369628437635181,0.6831281915166207,-0.13203924339400785
18.96316909790039,0.8382569032732434,0.6839645383239072,-0.13061304264376394
19.02362298965454,0.8381442619210016,0.6834575228806492,-0.12874473437745193
19.066951036453247,0.8381540416652624,0.6828088172595128,-0.12749832004502215
19.11743998527527,0.8379536458961312,0.6835320969894441,-0.12647762769847226
19.178794145584106,0.8378673338289895,0.6840923498257103,-0.12510800118920962
19.22266411781311,0.8385007464135703,0.6846533731985536,-0.12384187550871273
19.26727604866028,0.8385265735950653,0.6859217210806314,-0.12173261921729761
19.3208270072937,0.8385498593956655,0.6867844801047744,-0.12015710453215167
19.370599031448364,0.8383020652432802,0.6874674455099681,-0.11831197212805833
19.41145396232605,0.838440606384401,0.6868839344665238,-0.1174438680362
19.46240997314453,0.8389671448617837,0.6866941218333689,-0.11663039206474046
19.50537109375,0.8395884519687096,0.686235198599622,-0.11582231201227922
19.557764053344727,0.8419245407922173,0.6857006427800187,-0.11484191475828043
19.618391036987305,0.8426046235090525,0.6851033820932428,-0.1136236760848095
19.659409999847412,0.8429681493485455,0.6849436841649539,-0.11311652210626066
19.715453147888184,0.8427856413350407,0.6843301221311322,-0.11142822287110699
19.78171396255493,0.8436036097807291,0.6812672311593726,-0.10802138942062989
19.836405992507935,0.844516204153821,0.662894918041034,-0.10154913354414141
19.89349603652954,0.8447891805999015,0.6194414698683153,-0.09811502008272388
19.942961931228638,0.8447670561441984,0.577535213584615,-0.10069165776745326
20.001769065856934,0.8451534781598431,0.5080079329326141,-0.1089303815803726
20.050287008285522,0.845451757368489,0.43612040766567595,-0.11897193817824459
20.105170965194702,0.8476498959002148,0.3893968585994454,-0.12768074180546396
20.161231994628906,0.849082052659941,0.31927446566107154,-0.14804123903998745
20.23279094696045,0.8513272906901614,0.23845499640478707,-0.18118336608083707
20.287666082382202,0.8549797419294405,0.2079822664675337,-0.19773691441219343
20.339481115341187,0.8578114168379232,0.2035999143016627,-0.20338643094245468
20.395990133285522,0.8542661694793363,0.1897505709468046,-0.20976057700238027
20.444334030151367,0.8542992844761106,0.18674344718715585,-0.20970148024208068
20.506942987442017,0.854118124680771,0.18507333274742255,-0.2041810913970563
20.56030297279358,0.8541639281910021,0.18426816785051447,-0.20419271995926502
20.61387610435486,0.854836916467518,0.18163037760328504,-0.20429551236232868
20.66012692451477,0.8573669779427506,0.18581003481199398,-0.2033303617259974
20.71422004699707,0.8543563343078191,0.18486790159560518,-0.20178552123704296
20.764363050460815,0.854119463717113,0.18501192366874175,-0.2014026870006571
20.824038982391357,0.8545929414568674,0.18363061780916756,-0.20039485609689844
20.878790140151978,0.8572867886440478,0.18263977966218436,-0.1993806320695719
20.93020796775818,0.8546685940568066,0.176513150542281,-0.19955335280827224
20.98625111579895,0.8545949925866063,0.16872124853919468,-0.20110708683493028
21.04145312309265,0.8545674947427746,0.16722451961767537,-0.20264629079242624
21.097365140914917,0.8539963376815263,0.16060339514823063,-0.20773585841209785
21.16624093055725,0.8542156153828606,0.15711325271809673,-0.21168397180405885
21.210925102233887,0.8543155848357857,0.15587456091329233,-0.2128835543047125
21.26337504386902,0.8540649193527208,0.1561565573153123,-0.2153254452716422
21.32258105278015,0.8540921276975575,0.15707123299978631,-0.21827688758934194
21.371120929718018,0.8549202169564887,0.1544600523889721,-0.22182783561845465
21.428956031799316,0.8545750056001431,0.15043546693071708,-0.22518481693511738
21.482502937316895,0.8537196676748677,0.14798682225415138,-0.2297574483314313
21.531078100204468,0.8542202458301,0.14465500969975253,-0.23428632263481708
21.56778311729431,0.8552094325630841,0.13919949818417354,-0.2374070631667866
21.61966300010681,0.857241799295759,0.1408492882050112,-0.24044716352758266
21.657758951187134,0.8549685460264846,0.13562493926151853,-0.24188942931258905
21.713961124420166,0.8549760647760876,0.1317962479250787,-0.245174486760535
21.773571014404297,0.8566434982702527,0.13551276541373158,-0.24753151865309242
21.818440914154053,0.8528605072101052,0.13921867683942435,-0.2536863531338671
21.868669986724854,0.8520848724175727,0.1581082607001194,-0.26855636075459755
21.915919065475464,0.8524898622315809,0.1857840777744273,-0.2746183136413438
21.97443413734436,0.8511348803140786,0.24709587695390534,-0.2690894932140311
22.040070056915283,0.8494684180004455,0.3166279289382552,-0.26014609848901227
22.08748507499695,0.8483337654470771,0.38255278924548564,-0.25067042625527414
22.132286071777344,0.8481846094826131,0.4235975881983487,-0.24442774422089064
22.195965051651,0.8474647558382298,0.48068580908711067,-0.2299237634672604
22.24790596961975,0.8376279257292234,0.5419747346358585,-0.21383904504776963
22.29865598678589,0.8312551897613796,0.5775615110728141,-0.20286788027667635
22.34456491470337,0.8282040867659708,0.6071934360741897,-0.1932834090872575
22.394175052642822,0.8265872837358557,0.6538232286797467,-0.17829889423389034
22.43989896774292,0.8262813161351255,0.6795003854891508,-0.16918365600978902
22.486380100250244,0.8253676528207137,0.7054986759756057,-0.15860211464283047
22.539907932281494,0.8261768895781483,0.7111730070798323,-0.15490840518142646
22.58715295791626,0.8283285489470769,0.7117722846668122,-0.15185423158509348
22.626724004745483,0.8296594880460197,0.7058479803432152,-0.1502862890158112
22.678590059280396,0.8284785641302492,0.7054050833027714,-0.14900662920394758
22.727308988571167,0.8310090482072277,0.6999154016723481,-0.14825024274813625
22.780560970306396,0.8325596877866759,0.69543771043919,-0.1477873770082132
22.82644009590149,0.8346581302203255,0.6887183678904452,-0.14746325157775786
