Time,"Edge(1, 2)","Edge(1, 3)"
42.977000000000004,0.5978935729246183,1.6183206475975782
43.076,0.5961178769905477,1.6163507387547564
43.162,0.594071717987209,1.6127690589185182
43.245000000000005,0.5927436557314378,1.6122319785734045
43.332,0.591281910697123,1.611345114095149
43.432,0.5891791462598149,1.6087264247719077
43.518,0.5879245254742183,1.606942286064439
43.614000000000004,0.5863219748844117,1.6051838434342398
43.714,0.5847103302012424,1.6034139948978483
43.81,0.5833060626787097,1.6018685037732237
43.891,0.5817608875984127,1.6014526922877046
43.983000000000004,0.5810329003913036,1.599722185384677
44.064,0.5791653634609766,1.5973000408899642
44.166000000000004,0.5776267194732114,1.595590073284813
44.269,0.5763147201909194,1.5944413729196654
44.359,0.5743955563421075,1.5919944180236278
44.454,0.5730813742747258,1.5905354009603314
44.551,0.5716308096308258,1.5889300685507721
44.645,0.5702196463961395,1.5873759441614144
44.758,0.5685157648533798,1.5854987754849086
44.854,0.5670583516387113,1.5842273429515477
44.948,0.5658155839136614,1.5825325191809514
45.047000000000004,0.5644190872309576,1.5810051137500514
45.144,0.5637852827831984,1.5806257288665306
45.239000000000004,0.5624408413632827,1.579145463490498
45.328,0.560637298902708,1.5768312797602866
45.423,0.5597975205742707,1.5754823241896039
45.515,0.5585110546078698,1.574012314196224
45.609,0.5569230830390625,1.5727179611119997
45.708,0.5556358820366334,1.571297075256404
45.804,0.5543665693799855,1.5699073653688547
45.921,0.5532307998681707,1.5689321094649824
46.027,0.5520297765062697,1.5676389413342002
46.125,0.5502488688064734,1.5653738756534044
46.225,0.5490504023138097,1.5640493487271472
46.323,0.5477380274721343,1.5626000596832936
46.417,0.5465095501238258,1.5612363607902144
46.519,0.5453431279763414,1.5599549404397588
46.619,0.5441573953781285,1.558644663378835
46.712,0.5431388662828606,1.5575198905169712
46.800000000000004,0.5420217054918399,1.5562864198828819
46.89,0.5409152176582823,1.5550625468045762
46.982,0.5400144142182565,1.5540611068100938
47.073,0.5389151961377217,1.5528461314002244
47.157000000000004,0.5379238894126884,1.5517434866644129
47.268,0.5367071634836897,1.5503886337125925
47.357,0.5357521036984384,1.5493220280516182
47.457,0.5346178177892569,1.548054767839945
47.559000000000005,0.5335304217643607,1.5468332245163747
47.658,0.5324670684513177,1.5456421460369705
47.744,0.531533210543559,1.5446017196252353
47.844,0.5305176165235111,1.543468904594701
47.946,0.5294198399097427,1.5422408621619832
48.033,0.5288230064376005,1.5418113002470135
48.135,0.5279220157369874,1.5401818143404107
48.233000000000004,0.5264833255922432,1.5389989811839542
48.325,0.5257288240970146,1.5381630455778172
48.414,0.5250284758693828,1.537601292098642
48.524,0.5236716345676139,1.5358800218619297
48.626,0.5227015791979441,1.5348032951262998
48.724000000000004,0.5218125770999023,1.5316949429760498
48.818,0.5209817171197245,1.5172827781361893
48.916000000000004,0.5202156129158487,1.5059867028300562
49.012,0.52040785701211,1.497605560954084
49.104,0.5206561498102987,1.4936631565944836
49.193,0.5213602823134277,1.4924194254748162
49.293,0.5221218275786601,1.4922736647877917
49.394,0.5233377892485142,1.494780377312441
49.478,0.5240559124092292,1.4965548245395062
49.57,0.5250769413115316,1.4999302457939803
49.663000000000004,0.5255775328766856,1.5023193775423802
49.761,0.5259412778376098,1.5054780668123573
49.857,0.5259258620670195,1.507413258063975
49.949,0.52551519905672,1.4928107617546802
50.044000000000004,0.5249920835791572,1.4584236039484362
50.136,0.5251486914576163,1.4143301336971505
50.231,0.5262935638125079,1.3561024141128057
50.33,0.5290684545633109,1.3099996145853035
50.431000000000004,0.5352556659473677,1.2542989421879853
50.526,0.5451512380942602,1.2144240336458048
50.617000000000004,0.556250668150267,1.1649250466142829
50.728,0.5741488847730108,1.123958563763732
50.825,0.5934627522569125,1.0936079408144113
50.944,0.618354188447525,1.0661860637194698
51.053000000000004,0.644354043139314,1.0458286421399634
51.156,0.6703688126928598,1.0307969852620837
51.252,0.6931572855792595,1.0172775582263156
51.341,0.7154309517031159,1.0090649673898313
51.445,0.7391340929968953,1.0053317317574315
51.541000000000004,0.7633569922836285,0.9993721176484864
51.635,0.78935714489505,0.9936343083354073
51.733000000000004,0.8050310332030441,0.9904272256877995
51.827,0.8228400244205434,0.9868774785001606
51.922000000000004,0.8393378109662357,0.9836759178047358
52.022,0.8559202426807473,0.9805163722398409
52.122,0.8681381732733431,0.9756746603772566
52.221000000000004,0.8827024723897885,0.9780020683912374
52.308,0.8919813865342414,0.9745563489059019
52.399,0.8981505897241138,0.9714832974851135
52.508,0.9084955041862781,0.9730902438550182
52.606,0.9162394288556042,0.9706082225965207
52.707,0.9266459041234294,0.973753517374512
52.806000000000004,0.9340395177413545,0.974903264668044
52.907000000000004,0.9413852713358044,0.9766323180580585
53.01,0.9490228497876343,0.9790579272099875
53.099000000000004,0.9550732603203784,0.9814717623614644
53.214,0.9615035837738797,0.9844545710734112
53.316,0.9695917300666144,0.9887524639045089
53.411,0.9744782555889866,0.9916201083384928
53.506,0.9794271104168728,0.9955754082868458
53.6,0.987683465494019,1.0002210733299821
53.7,0.9930153957923509,1.0039929273010333
53.797000000000004,1.000028510187498,1.0091734363233367
53.893,1.005009330632751,1.0129903428513012
53.998,1.0110535251828379,1.0177763496466197
54.103,1.0172006080301543,1.0222972044137173
54.205,1.0218635427384029,1.0267015069131258
54.291000000000004,1.0270711068266354,1.0311418417970666
54.391,1.0322340879929173,1.035654085590322
54.484,1.0356079072543312,1.0396701798976629
54.588,1.042228216174056,1.0445910912209273
54.702,1.0465175389154016,1.047463671550475
54.795,1.0505878607494568,1.0521245042972
54.892,1.0559985423035108,1.0585955344972404
55.004,1.062147500444649,1.062266842605157
55.095,1.0663702439012204,1.0682988309888874
55.195,1.0728962516900238,1.0733989213425223
55.293,1.0758124654840944,1.076170188108401
55.388,1.081861806025963,1.0820893919238832
55.482,1.08608611084666,1.0862079225126962
55.577,1.090811037088633,1.0908317858027445
55.671,1.0940213639727518,1.0952353338472351
55.768,1.0988042371943465,1.0986744612818315
55.863,1.1048502914823963,1.1032555750203532
55.965,1.1087537531967218,1.1085374980403144
56.057,1.1121220464858834,1.113086629528685
56.157000000000004,1.1179166567356127,1.1176320225381757
56.262,1.1222094039040857,1.1218987848992297
56.358000000000004,1.1259825904968035,1.1256503095891164
56.45,1.130407820245336,1.1300571287541568
56.548,1.134710629871368,1.1343455470371542
56.653,1.1391516594690345,1.1387745859166065
56.746,1.1440338937099352,1.1436510117057075
56.838,1.1478971271217486,1.1475123524768376
56.929,1.150789503278415,1.1503980693938105
57.027,1.1542869458464684,1.15389418019811
57.133,1.1604944496538963,1.1600922693928704
57.231,1.1629513687243045,1.1640415597285905
57.334,1.1692754648465469,1.1688790453316156
57.431000000000004,1.1734647004853775,1.1730708849141749
57.523,1.17758536392499,1.1771871343209155
57.613,1.1803654972711426,1.1799690950244128
57.712,1.1849941661199312,1.1846062302461575
57.818,1.1884084289129102,1.1890508458320639
57.908,1.1935738024676832,1.1931933935501726
58.001,1.195876594265654,1.195498935744558
58.094,1.2014022590458582,1.201021916499454
58.187,1.2039959353043788,1.2040756247191176
58.284,1.2087831316445996,1.2084078039578314
58.381,1.2124560771994137,1.2120803498711012
58.477000000000004,1.2166422523328786,1.2162728057380012
58.574,1.2202548132029172,1.2198848053972646
58.688,1.2235241706882227,1.2241863592109958
58.79,1.228514622390869,1.228141011372692
58.886,1.2327137660201521,1.2323404964654323
58.989000000000004,1.2369419525478464,1.2365737862029182
59.087,1.2408863640757788,1.2405126504786002
